2023-04-23 20:29:49.880 [main] INFO  com.example.calculator.Calculator - 创建 创建计算器 
2023-04-23 20:55:25.744 [main] INFO  com.example.calculator.Calculator - 关闭 创建计算器 
2023-04-23 20:59:03.684 [main] INFO  com.example.calculator.Calculator - 创建 创建计算器 
2023-04-23 20:59:03.747 [main] INFO  com.example.calculator.Calculator - 生成ID：9860b2b3-8841-4caf-8e04-49fe40b36a20 并绑定
2023-04-23 20:59:03.747 [main] INFO  com.example.calculator.test.Calculator_day1 - 开始进行计算
2023-04-23 20:59:03.747 [main] INFO  com.example.calculator.test.Calculator_day1 - 计算结果: -5
2023-04-23 20:59:03.762 [main] INFO  com.example.calculator.Calculator - ID: 9860b2b3-8841-4caf-8e04-49fe40b36a20 释放
2023-04-23 20:59:03.887 [main] INFO  com.example.calculator.Calculator - 关闭 创建计算器 
2023-04-23 21:08:21.999 [main] INFO  com.example.calculator.Calculator - 创建 创建计算器 
2023-04-23 21:08:22.155 [main] INFO  com.example.calculator.Calculator - 生成ID：0609b44c-1f79-46b1-ba5c-b632ec2fd801 并绑定
2023-04-23 21:08:22.186 [main] INFO  com.example.calculator.Calculator - ID: 0609b44c-1f79-46b1-ba5c-b632ec2fd801 释放
2023-04-23 21:08:22.452 [main] INFO  com.example.calculator.Calculator - 生成ID：109c1c48-b1f2-4454-b0c7-b17129ad9b8d 并绑定
2023-04-23 21:08:22.452 [main] INFO  com.example.calculator.Calculator - ID: 109c1c48-b1f2-4454-b0c7-b17129ad9b8d 释放
2023-04-23 21:08:22.468 [main] INFO  com.example.calculator.Calculator - 生成ID：636ab6bd-fb79-4443-ad61-3a2d49fc1e6d 并绑定
2023-04-23 21:08:22.468 [main] INFO  com.example.calculator.Calculator - ID: 636ab6bd-fb79-4443-ad61-3a2d49fc1e6d 释放
2023-04-23 21:08:22.468 [main] INFO  com.example.calculator.Calculator - 关闭 创建计算器 
2023-04-23 21:09:23.065 [main] INFO  com.example.calculator.Calculator - 创建 创建计算器 
2023-04-23 21:09:23.127 [main] INFO  com.example.calculator.Calculator - 生成ID：d7e79a21-7dac-487f-a75c-037727f21a1d 并绑定
2023-04-23 21:09:23.127 [main] INFO  com.example.calculator.test.Calculator_day1 - 开始进行计算
2023-04-23 21:09:23.127 [main] INFO  com.example.calculator.test.Calculator_day1 - 计算结果: -5
2023-04-23 21:09:23.127 [main] INFO  com.example.calculator.Calculator - ID: d7e79a21-7dac-487f-a75c-037727f21a1d 释放
2023-04-23 21:09:23.268 [main] INFO  com.example.calculator.Calculator - 关闭 创建计算器 
2023-04-23 21:19:32.471 [main] INFO  com.example.calculator.Calculator - 创建 创建计算器 
2023-04-23 21:19:32.612 [main] INFO  com.example.calculator.Calculator - 生成ID：2569021a-09f6-4d90-bf4a-e0cd3a94efb5 并绑定
2023-04-23 21:19:32.612 [main] INFO  com.example.calculator.test.Calculator_day1 - 开始进行计算
2023-04-23 21:19:32.612 [main] INFO  com.example.calculator.test.Calculator_day1 - 计算结果: -5
2023-04-23 21:19:32.628 [main] INFO  com.example.calculator.Calculator - ID: 2569021a-09f6-4d90-bf4a-e0cd3a94efb5 释放
2023-04-23 21:19:32.753 [main] INFO  com.example.calculator.Calculator - 关闭 创建计算器 
